symbol,base_currency,base_currency_desc,close,24h_close_change|5,market_cap_calc
CRYPTO:AUTISMOUSD,AUTISM,Autism On Sol,0.00060277,-14.818478583440504,572037.0000044
CRYPTO:AUTO2USD,AUTO,Auto,8.0796,-11.445076567244348,619428.7901663814
CRYPTO:AUTOSCUSD,AUTOS,CryptoAutos,0.014839,-0.4626835646751131,7319590.111086
CRYPTO:AVA2USD,AVA,AVA,0.083484,-6.683209818584217,83483504.93988
CRYPTO:AVAUSD,AVA,AVA (Travala),0.68127,0.6902157848063942,46893358.53909
CRYPTO:AVAILUSD,AVAIL,Avail,0.038831,8.795180722891574,79983928.030461
CRYPTO:AVALOXUSD,AVALOX,AVALOX,8.3076e-05,13.44530929946743,1661.52
CRYPTO:AVAXUSD,AVAX,Avalanche,24.825,0.22205175824620807,10387750865.763412
CRYPTO:AVAXAIUSD,AVAXAI,AIvalanche DeFAI Agents,0.00055472,-2.7920337706468596,105559.596452
CRYPTO:AVCUSD,AVC,AlterVerse,0.00099645,0.6322019006453428,946627.5000000001
CRYPTO:AVERYUSD,AVERY,Avery Games,7.2196e-05,6.369248449309728,794.156
CRYPTO:AVGUSD,AVG,Avocado DAO Token,0.0076776,-0.14177017623724159,195533.2396416
CRYPTO:AVINOCUSD,AVINOC,AVINOC,0.010509,-4.481003453917473,4090570.158287639
CRYPTO:AVIVEUSD,AVIVE,Avive World,8.26e-05,0.10179843909061033,244496
CRYPTO:AVLAUSD,AVL,Avalon Labs (AVL),0.27934,0.03222918531780805,45164808.00132
CRYPTO:AVTUSD,AVT,Aventus,1.8135,-2.344584490493487,10881000
CRYPTO:AVTMUSD,AVTM,Aventis Metaverse,8.0896e-05,-5.4121365965803,60196.402304
CRYPTO:AWAREUSD,AWARE,ChainAware.ai,0.0062497,-3.571869406899956,
CRYPTO:AWTUSD,AWT,Abyss World,6.0247e-06,-5.923948674721356,9579.273000000001
CRYPTO:AXUSD,AX,AurusX,0.078115,6.125859304947964,222931.695465
CRYPTO:AXISUSD,AXIS,Axis DeFi,0.040308,2.9131666964536373,84018.03550799999
CRYPTO:AXLIUSD,AXL,Axl Inu,3.2438e-06,-5.890208145847238,28716.598759913402
CRYPTO:AXLUSD,AXL,Axelar,0.40587,-1.048703753383905,391980344.6285823
CRYPTO:AXMAUSD,AXM,Axiome,0.031468,-1.3727825487368959,1177307.972884
CRYPTO:AXOUSD,AXO,Axo,0.022869,-0.08737821661059542,33454.761254041354
CRYPTO:AXOLUSD,AXOL,Axol,0.00011809,-20.664099396933803,118090
CRYPTO:AXSUSD,AXS,Axie Infinity,3.1745,2.6514906551121986,512235338.1462813
CRYPTO:AZEROUSD,AZERO,Aleph Zero,0.1279,-3.2013925679255157,34121027.8329
CRYPTO:AZITUSD,AZIT,Azit,0.014839,-1.165578793126414,4730499.776607
CRYPTO:AZURUSD,AZUR,Azuro Protocol,0.0096425,-3.0730152405618067,1935667.3037242743
CRYPTO:AZYUSD,AZY,Amazy,0.00030288,-1.0066675382402854,12395.03719248
CRYPTO:B2USD,B2,BSquared Network,0.7008,0.3709485684822591,32867691.696
CRYPTO:B3USD,B3,B3,0.005657,2.746095168906659,120452635.389284
CRYPTO:B3TRUSD,B3TR,VeBetterDAO,0.089696,-1.016365582616954,19812303.6288
CRYPTO:B3XUSD,B3X,Bnext Token,0.00018349,-3.0384696681462717,262020.37626172998
CRYPTO:BABIUSD,BABI,Babylons,0.00027109,0.9082449283454247,
CRYPTO:BABYLUSD,BABY,Babylon,0.10043,-8.812851697222722,237648722.99784002
CRYPTO:BABYUSD,BABY,BabySwap,0.0011909,-0.6097560975609768,739424.998764
CRYPTO:BABYBUSD,BABY,Baby BNB,0.0011998,-6.557121719492249,665695.4838709679
CRYPTO:BABYBONK2USD,BABYBONK,Baby Bonk,5.5697e-12,3.7820274786483483,1969612.2207465472
CRYPTO:BABYBTCBUSD,BABYBTC,Baby BitCoin,0.00021609,0.44157292925536673,216087.7517866746
CRYPTO:BABYDOGEUSD,BABYDOGE,Baby Doge Coin,2.0586e-09,17.098976109215016,338157988.5696487
CRYPTO:BABYELONUSD,BABYELON,Baby Elon,1.8134e-12,-4.213777219430481,761628
CRYPTO:BABYGROKUSD,BABYGROK,Baby Grok,1.3799e-12,-6.782408971154499,435273.5067273013
CRYPTO:BABYNEIROTUSD,BABYNEIRO,Baby Neiro BNB,2.3249e-12,6.627224362502296,976458
CRYPTO:BABYNEIROUSD,BABYNEIRO,Baby Neiro,1.3039e-12,11.365220792028692,54853.7691
CRYPTO:BABYSHARKUSD,BABYSHARK,Baby Shark Meme,0.0024389,4.948577821765141,2071478.0224034
CRYPTO:BABYSORA2USD,BABYSORA,Baby Sora,8.3016e-14,-4.1370976340824805,34866.72
CRYPTO:BACUSD,BAC,Basis Cash,0.0018299,0.08751299020948636,99867.05822360804
CRYPTO:BACCUSD,BAC,CDARI,13.198,-4.549070658855858,125465019.83467928
CRYPTO:BACONUSD,BACON,BaconDAO,0.00020789,1.9868524332809996,
CRYPTO:BADUSD,BAD,Bad Idea AI,1.4126e-08,-1.3129408478245785,8627855.954205608
CRYPTO:BADGERUSD,BADGER,Badger DAO,1.1752,1.6438830247447764,23999170.417008456
CRYPTO:BAGCUSD,BAG,catwifbag,0.00042298,-27.08624226439813,422980
CRYPTO:BAG2USD,BAG,Bag,0.00016559,-12.98018813390089,725868.6874499939
CRYPTO:BAIFUSD,BAI,bAI Fund,0.0024369,13.400296241436784,2436900
CRYPTO:BAKEUSD,BAKE,BakeryToken,0.15005,-0.12655698394726134,43480065.29429766
CRYPTO:BAKED2USD,BAKED,Baked,0.0011479,-8.390748031496049,1147900
CRYPTO:BAKEDUSD,BAKED,reBaked,0.00083576,-3.196812453669387,
CRYPTO:BALUSD,BAL,Balancer,1.176,1.5544041450777217,74491505.93937644
CRYPTO:BALLZUSD,BALLZ,Wolf Wif,0.00014803,0.3525184733238437,148030
CRYPTO:BANCUSD,BAN,Comedian,0.066947,-0.8696296296296359,66944446.57447301
CRYPTO:BANANAGUSD,BANANA,Banana Gun,24.795,3.8711299174661673,98743552.15892164
CRYPTO:BANANAFOUSD,BANANAS31,Banana For Scale,0.0050706,-1.8190976190937458,50706000
CRYPTO:BANDUSD,BAND,Band Protocol,0.90725,-3.72205540642341,145932292.12975815
CRYPTO:BANKLOUSD,BANK,Lorenzo Protocol,0.074416,0.9107665618562182,31645404
CRYPTO:BANKBRCUSD,BANK,BANK (Ordinals),0.0047568,-7.392572428543648,475680
CRYPTO:BARUSD,BAR,FC Barcelona Fan Token,1.8189,-2.046421455113363,19595955.528
CRYPTO:BARACUSD,BARA,Capybara Nation,2.159e-06,-2.756439222774511,215900000
CRYPTO:BARSUSD,BARS,Banksters Token,0.00045138,-0.29027897804073355,135414
CRYPTO:BARSIKUSD,BARSIK,Hasbulla's Cat,0.0034878,0.7605112486264638,3487664.690057079
CRYPTO:BASEIUSD,BASE,Base is for everyone,0.0083986,6.022849207852063,8398600
CRYPTO:BASEUSD,BASE,Base Protocol,0.33118,-1.5692801521726232,
CRYPTO:BASEDAIUSD,BASEDAI,BasedAI,0.60827,-2.5605436967550506,21045789.2034
CRYPTO:BASEXUSD,BASEX,Base Terminal,0.00012666,8.423657932917981,126660.00000000001
CRYPTO:BATUSD,BAT,Basic Attention Token,0.16296,-0.22663236555186908,243734115.44899663
CRYPTO:BAXUSD,BAX,BABB,4.6498e-05,-6.142317558423721,3541285.233926212
CRYPTO:BBBOUUSD,BB,BounceBit,0.17018,-0.7986941059872805,89124198.49315068
CRYPTO:BBBIUSD,BB,Bitboard,0.0015104,18.544969392560024,2818312.85541504
CRYPTO:BBAUSD,BBA,BBAChain,0.16459,0.7097840053845649,25215893.771611724
CRYPTO:BBBBIUSD,BBB,Bitgreen,0.13179,47.28837525190109,5657710.44672468
CRYPTO:BBCBUSD,BBC,Bull BTC Club,3.0098e-05,-2.5197564451353855,63205.799999999996
CRYPTO:BBFUSD,BBF,Bubblefong,0.0085006,-1.543570793769589,1585347.7635022001
CRYPTO:BBLBUSD,BBL,beoble,0.00028459,-10.29754775263191,268765.82157105656
CRYPTO:BBQCUSD,BBQ,BBQCOIN,0.016429,-3.687419392660342,8214500
CRYPTO:BBSNEKUSD,BBSNEK,BabySNEK,5.1417e-05,-9.875374664773624,3853033.877833749
CRYPTO:BBSOLUSD,BBSOL,Bybit Staked SOL,189.37,0.11630980703145591,114754122.0332
CRYPTO:BBTBABUSD,BBT,Baby Tiger,1.5003e-05,-11.752249867654836,30006
CRYPTO:BBTUSD,BBT,BitBook,0.00081876,-0.631098597019275,370609.48287899996
CRYPTO:BCBUSD,BCB,Blockchain Bets,0.00085616,-8.53675472988131,751428.48657056
CRYPTO:BCCOINUSD,BCCOIN,BlackCardCoin,0.13531,-8.202170963364987,1353100.0000000002
CRYPTO:BCDUSD,BCD,Bitcoin Diamond,0.032478,-6.012667380050315,6056916.339717534
CRYPTO:BCDNUSD,BCDN,BlockCDN,0.00017969,-1.6098121885779966,
CRYPTO:BCHUSD,BCH,Bitcoin Cash,404.71,-0.842290835190127,8041210813.8125
CRYPTO:BCMCUSD,BCMC,Blockchain Monster Hunt,0.00083656,-2.2664610495817605,203672.06983552
CRYPTO:BCNUSD,BCN,Bytecoin,0.00017039,-4.929459655383931,31363146.961627346
CRYPTO:BCPBUSD,BCP,Block Chain People,0.0061117,-5.976739177256084,128345.70000000001
CRYPTO:BCTCUSD,BCT,BabyChita,9.6008e-06,-0.8294511987274162,96008
CRYPTO:BCUTUSD,BCUT,bitsCrunch,0.028429,1.2789454934093274,12701290.647514869
CRYPTO:BCXUSD,BCX,BitcoinX,0.00014679,1.8455560951918444,
CRYPTO:BD20USD,BD20,BRC-20 DEX,3.6798e-05,-19.247734205271115,19686.93
CRYPTO:BDCBUSD,BDC,Billy (Bitcoin),0.02245,-5.102083949782304,22450000
CRYPTO:BDCAUSD,BDCA,BitDCA,0.84996,0.6989196360879474,63552072.09760037
CRYPTO:BDPBUSD,BDP,Big Data Protocol,0.064547,-1.4128176930596423,3374443.3239301783
CRYPTO:BDROPUSD,BDROP,BlockDrop,0.0084696,-17.994702989027623,84696.00000000001
CRYPTO:BDTBUSD,BDT,Bandot Protocol,1.7959e-05,0.368859330464422,
CRYPTO:BDTCUSD,BDTC,BDTCOIN,138.18,-0.09399175764586469,4939123192.5
CRYPTO:BDXUSD,BDX,Beldex,0.067527,2.5575991373418665,482513533.9354779
CRYPTO:BEAMUSD,BEAM,Beam,0.037308,-5.996774843781496,5624313.8164800005
CRYPTO:BEAM2USD,BEAM,Beam,0.0090894,0.2537315079373884,449616298.28461915
CRYPTO:BEANSSUSD,BEANS,SUNBEANS,2.0187e-07,0.2831594634873247,138168.79999986183
CRYPTO:BEARIUSD,BEAR,Bear Inu,2.6269e-10,-1.3005074234166343,
CRYPTO:BEATUSD,BEAT,MetaBeat,0.00142866,61.430508474576264,1919081.032933266
CRYPTO:BEBE4USD,BEBE,BEBE,2.7149e-05,-4.539381153305198,14613205.739987457
CRYPTO:BECXUSD,BECX,BETHEL,0.01204,-1.0682004930156115,12040000
CRYPTO:BEENZUSD,BEENZ,BEENZ,0.00039098,-5.311478561815035,390975.35798584565
CRYPTO:BEERCUSD,BEER,BEERCOIN,5.2121e-06,4.878392242853403,2865411.0798387285
CRYPTO:BEETSUSD,BEETS,Beets,0.058647,-7.8171647654065035,9894848.783212082
CRYPTO:BEFEUSD,BEFE,BEFE,1.02595e-05,0.949522778707073,956204.1243877411
CRYPTO:BEFIUSD,BEFI,BeFi Labs,0.0043398,-0.2528270662866536,336962.2433904
CRYPTO:BELUSD,BEL,Bella Protocol,0.38648,2.1690252612088305,30918400
CRYPTO:BELLUSD,BEL,Bellscoin,0.22389,0.47119009154550134,13352014.86555
CRYPTO:BENDOGUSD,BENDOG,Ben the Dog,0.0028279,-4.6690904194438785,2827280.54115246
CRYPTO:BENJIBUSD,BENJI,Basenji,0.026739,20.02423915970913,26739000
CRYPTO:BEPROUSD,BEPRO,Bepro,0.00019649,3.2853238015138864,1964900
CRYPTO:BERAUSD,BERA,Berachain,4.0212,-0.4653119817835456,480170913.75638616
CRYPTO:BERRYSTUSD,BERRY,Strawberry AI,0.080076,-3.074464994674156,8007599.999999999
CRYPTO:BERRYSTRUSD,BERRY,Strawberry In Bloom,0.0149152542,,6274698.289398
CRYPTO:BERRY2USD,BERRY,Berry,9.0975e-05,9.191608861579823,890668.4988432
CRYPTO:BERTRUSD,BERT,Bertram The Pomeranian,0.036278,12.45355461976717,35071732.483963996
CRYPTO:BETAUSD,BETA,Beta Finance,0.00076376,10.221811727014277,702427.7578072001
CRYPTO:BETHUSD,BETH,Beacon ETH,2556.21,2.485316772578482,258108192.33
CRYPTO:BFCUSD,BFC,Bifrost,0.033916,1.4355784184711127,47029233.536624
CRYPTO:BFICUSD,BFIC,Blockchain Foundation for Innovation & Collaboration,0.48328,-0.5325552449550085,5112340.75072
CRYPTO:BFICGOLDUSD,BFICGOLD,BFIC Gold,0.0128,0,12800
CRYPTO:BFLOKIBUSD,BFLOKI,bitFloki,2.4159e-07,1.020280158896074,60397.49999999999
CRYPTO:BFTBUSD,BFT,Brazil National Football Team Fan Token,0.0078046,-2.3509540193931753,224557.8535
CRYPTO:BFTUSD,BFT,BnkToTheFuture,0.0015959,-0.274948447166163,
CRYPTO:BFTOKENUSD,BFTOKEN,BOSS FIGHTERS,0.034898255,,1056130.221560637
CRYPTO:BGBUSD,BGB,Bitget Token,4.7474,0.5954272879452511,5554425191.66808
CRYPTO:BGEOUSD,BGEO,BGEO(Bitcoin Global Eternal Oasis),0.70013,-13.48845821503519,15023260.01595
CRYPTO:BGSCUSD,BGSC,BugsCoin,0.0094335,0.023329056339661276,57308512.49999999
CRYPTO:BGSOLUSD,BGSOL,Bitget SOL Staking,188.75,-0.04765939419614669,959402.9901973626
CRYPTO:BHOUSD,BHO,BHO Network,4.6558e-05,-2.981933359728272,211419.38238099602
CRYPTO:BIAO2USD,BIAO,BIAO,0.00052342,12.89362436373048,523419.99685948004
CRYPTO:BIAO3USD,BIAO,Biao,0.00018769,-0.07985519591141592,184722.38798901998
CRYPTO:BICITYUSD,BICITY,BiCity AI Projects,0.00070196,0.9535040915824116,3350032.6945229196
CRYPTO:BICOUSD,BICO,Biconomy,0.14396,0.5519072236970888,136848514.95747146
CRYPTO:BIDCUSD,BID,CreatorBid,0.066227,9.56383013716653,17779750.558296297
CRYPTO:BIFUSD,BIF,Bonkwifhat,0.00014469,0.9488592757971118,144690
CRYPTO:BIFIUSD,BIFI,Bitcoin File,0.00022659,1.2916968817983991,
CRYPTO:BIFIBUSD,BIFI,Beefy,213.45,-1.5996680803983032,17076000
CRYPTO:BIFI2USD,BIFI,BiFi,0.0015084,1.0450160771704142,736452.6560582868
CRYPTO:BIGBALLSUSD,BIGBALLS,Edward Coristine,0.00032638,-4.42175870083258,
CRYPTO:BIGJIMUSD,BIGJIM,Big Jim,7.7915e-09,-13.04808776100081,7781.829067619993
CRYPTO:BIGTIMEUSD,BIGTIME,Big Time,0.085271,-4.068078975213316,158439555.0832986
CRYPTO:BILLY2USD,BILLY,Billy,0.0070066,2.2816518984569996,6559142.1075362
CRYPTO:BINKUSD,BINK,Big Dog Fink,0.00028619,-1.0681692477876008,42624942.2604924
CRYPTO:BIOPRUSD,BIO,Bio Protocol,0.092194,7.5042306121258155,132297821.75490548
CRYPTO:BIOFIUSD,BIOFI,Biometric Financial,0.00018039,-1.0640048264136446,706104.75104421
CRYPTO:BIOPUSD,BIOP,Biop,0.011509,-3.301966056125015,
CRYPTO:BIOTUSD,BIOT,BioPassport Token,0.0012745,-2.2586798931705507,9787633.419931874
CRYPTO:BIRDUSD,BIRD,Bird.Money,0.80326,7.656425928904609,76263.11091999999
CRYPTO:BISOUSD,BISO,BISOSwap,0.00051767,-20.896366247975298,65226.420000000006
CRYPTO:BISTUSD,BIST,Bistroo,0.0088596,1.697716863528372,508560.7614696
CRYPTO:BITBIUSD,BIT,Biconomy Exchange Token,9.2748e-06,-0.9705627982959214,2697039.5134308613
CRYPTO:BITDUSD,BIT,BitDAO,0.8243,2.4742011687181433,1519737048.433155
CRYPTO:BITBULLUSD,BITBULL,Bitbull,0.0011612,6.556917033018429,24385.2
CRYPTO:BITCIUSD,BITCI,Bitcicoin,0.00010749,-4.3853406867105456,828621.96600588
CRYPTO:BITCOINUSD,BITCOIN,HarryPotterObamaSonic10Inu (ERC-20),0.086658,-0.7340815391662722,86640508.51599
CRYPTO:BIZAUSD,BIZA,BizAuto,0.0012429,-0.5815806246016584,3327286.0072868997
CRYPTO:BKNBUSD,BKN,Brickken,0.33426,5.70660765096426,24017501.793554496
CRYPTO:BLACKUSD,BLACK,BLACKHOLE PROTOCOL,0.0010174,0.5435319695621961,
CRYPTO:BLADEGUSD,BLADE,Blade Games,0.024052,7.509386733416775,78490.563214
CRYPTO:BLANKUSD,BLANK,BlockWallet,0.0023759,1.4734774066797562,46080.1385826
CRYPTO:BLAST2USD,BLAST,Blast,0.0035796,-3.091583421316226,102377879.7929354
CRYPTO:BLASTUPUSD,BLASTUP,BlastUP,0.00051897,4.19201349153768,36327.9
CRYPTO:BLAZESUSD,BLAZE,StoryFire,4.4128e-05,2.1877396364292463,277303.36351536
CRYPTO:BLDUSD,BLD,Agoric,0.018474,-0.3237293622531432,12539044.809799038
CRYPTO:BLENDRUSD,BLENDR,Blendr Network,0.084671,-8.454854389813747,3391743.2442869963
CRYPTO:BLESUSD,BLES,Blind Boxes,0.00103325,1.9185243637798448,
CRYPTO:BLINUSD,BLIN,Blin Metaverse,0.00126,3.7207770826473503,
CRYPTO:BLOCKAUSD,BLOCK,Blockasset,0.1015,1.3075157201317553,17540347.740685
CRYPTO:BLOCKGUSD,BLOCK,BlockGames,0.0025724,-1.2135176651305728,214589.5256832
CRYPTO:BLOCXUSD,BLOCX,BLOCX.,0.013077,18.775989875248587,1309075.3601591827
CRYPTO:BLOKUSD,BLOK,Bloktopia,0.00032798,-5.771827505961446,8131309.212796381
CRYPTO:BLSBUSD,BLS,BloodLoop,0.013529,-1.3427716558417875,709167.5730409999
CRYPTO:BLTBUSD,BLT,Blocto Token,0.00087306,-12.150887186867813,205413.63886764002
CRYPTO:BLUBUSD,BLUB,BLUB,4.3764e-08,13.244350537246511,14207634.886027418
CRYPTO:BLUEFUSD,BLUE,Bluefin,0.11093,2.960831631705957,24942156.90723
CRYPTO:BLUE2USD,BLUE,BLUE,0.00052887,12.50398859792805,472333.79699999996
CRYPTO:BLUESUSD,BLUES,Blueshift,0.0046279,0.8161687321463055,
CRYPTO:BLURUSD,BLUR,Blur,0.1237,1.3767106449233801,288525372.24611396
CRYPTO:BLYUSD,BLY,Blocery,0.0045198,-0.770598695909893,4287180.9403690025
CRYPTO:BLZUSD,BLZ,Bluzelle,0.041238,1.3268465280849153,19117257.97011244
CRYPTO:BMAXUSD,BMAX,BMAX,0.063047,0.03966868712514856,41295.785
CRYPTO:BMEXUSD,BMEX,Bitmex Token,0.32598,-2.912794853466765,11735280
CRYPTO:BMIUSD,BMI,Bridge Mutual,0.0044388,1.323959094229362,287177.3587548
CRYPTO:BMONUSD,BMON,Binamon,0.0025469,-2.0234660511636804,294049.6627081
CRYPTO:BMTBUSD,BMT,Bubblemaps,0.10492,-3.620325277956445,32601975.21
CRYPTO:BMXUSD,BMX,BitMart Token,0.29759,9.291564141173032,96502966.09470038
CRYPTO:BNAUSD,BNA,Bananatok,0.00047108,1.517870337140316,847944
CRYPTO:BNBUSD,BNB,BNB,654.53,-1.3577251699040085,92216035561.52791
CRYPTO:BNBAIBUSD,BNBAI,BNB Agents,0.000239,-1.702722711195195,53888.525
CRYPTO:BNBCARDUSD,BNBCARD,BNB Card,0.0012821,-3.7740096038415425,1282100
CRYPTO:BNBXBTUSD,BNBXBT,BNBXBT,0.0013302,-0.19506339560356778,1330200
CRYPTO:BNCUSD,BNC,Bifrost,0.15998,-1.2042240474278885,7148514.169736083
CRYPTO:BNSOLUSD,BNSOL,Binance Staked SOL,183.99,0.13607663836272588,1438643528.1581278
CRYPTO:BNSXUSD,BNSX,BNSx (Ordinals),0.009436,-6.547147385103012,198156
CRYPTO:BNTUSD,BNT,Bancor,0.72671,3.380041254712285,83708345.41598214
CRYPTO:BNTYUSD,BNTY,Bounty0x,0.00018569,-0.8807515746770647,
CRYPTO:BNYTUSD,BNY,TaskBunny,0.0026999,3.0299561152451773,61827.712699899996
CRYPTO:BOAUSD,BOA,BOSAGORA,0.0088089,-3.629918933998492,4848332.339465166
CRYPTO:BOBBUIUSD,BOB,Build On BNB,5.1207e-09,12.490401281291835,2154227.2830000003
CRYPTO:BOB2USD,BOB,BOB (ETH),8.2276e-06,7.044197096921183,5669866.6235453235
CRYPTO:BOBAUSD,BOBA,Boba Network,0.09201,0.04457781546958855,15791145.5734386
CRYPTO:BOBERUSD,BOBER,BOBER,0.00038857,1.016482088077778,2708097.42580286
CRYPTO:BOBO2USD,BOBO,BOBO,6.1742e-07,5.850717637789878,40832728.60813317
CRYPTO:BODENUSD,BODEN,Jeo Boden,0.0027095,3.1698314243312202,1870436.985683285
CRYPTO:BOMBLUSD,BOMB,Lollybomb Meme Coin,8.6426e-05,-4.961668334854866,864260
CRYPTO:BOMEUSD,BOME,BOOK OF MEME,0.0025146,6.248944435061632,173330827.59966835
CRYPTO:BONDUSD,BOND,BarnBridge,0.30838,12.03633060853769,2439366.685303249
CRYPTO:BONDLYUSD,BONDLY,Forj(Bondly),0.0010666,-1.0207869339272404,1049129.9015494
CRYPTO:BONEUSD,BONE,Bone ShibaSwap,0.34822,1.1040734499389928,80063909.15389933
CRYPTO:BONGOUSD,BONGO,Bongo Cat,0.015445,-16.88996502555825,15441198.892830001
CRYPTO:BONKUSD,BONK,Bonk,2.25e-05,-0.5783919819859563,1781362140.2502172
CRYPTO:BONKERSUSD,BONKERS,Bonkers,0.00036638,-0.6230105830182024,358238.22193726
CRYPTO:BONUSUSD,BONUS,BonusBlock,0.0010189,-7.716692328593415,38329.41904362634
CRYPTO:BOOUSD,BOO,SpookySwap,0.22429,-12.574546871954789,2106291.7619565353
CRYPTO:BOOEUSD,BOOE,Book of Ethereum,0.2091,-7.571940060999858,20113539.9819
CRYPTO:BOOKUSD,BOOK,Book.io,0.0059697,-6.595005632745026,6891440.18607
CRYPTO:BOOP3USD,BOOP,Boop,0.11149,-6.079717457114027,32824634.347015582
CRYPTO:BOOPAUSD,BOOPA,Boopa,0.0028498575,,2849857.5
CRYPTO:BORAUSD,BORA,BORA,0.09364,-2.068648162479861,102980590
CRYPTO:BORGUSD,BORG,Swissborg,0.23616,0.6006389776357923,232169473.04326275
CRYPTO:BORINGUSD,BORING,BoringDAO,0.0001242,-45.1510333863275,57112.5107844
CRYPTO:BOSONUSD,BOSON,Boson Protocol,0.13839,0.31175233814254605,20373596.63894022
CRYPTO:BOTIFYUSD,BOTIFY,BOTIFY,0.016969,0.44989048718405944,16968326.627703268
CRYPTO:BOTTOUSD,BOTTO,Botto,0.26785,2.8530834805314464,12224886.545466173
CRYPTO:BOUNTYUSD,BOUNTY,BOUNTY,0.05314,-1.8107908351810822,27654941.5781
CRYPTO:BOXDEUSD,BOX,DeBox,0.013329,-1.2154450455791834,1326420.626481
CRYPTO:BPUSD,BP,BunnyPark,0.0012419,-2.609308885754584,97122.75190320126
CRYPTO:BPTBUSD,BPT,Best Patent,0.0012591,8.561821003621322,251820
CRYPTO:BRBEUSD,BR,Bedrock DAO,0.06895,-6.022979732584615,14479500
CRYPTO:BRAINLETUSD,BRAINLET,Brainlet,0.0049009,52.293955609030164,4670094.7658869
CRYPTO:BRAWLUSD,BRAWL,BitBrawl,7.5996e-05,4.903097565015731,669191.170767151
CRYPTO:BRCSTUSD,BRCST,BRCStarter,0.01635,1.4205074126915205,26676.83985
CRYPTO:BRETT4USD,BRETT,Brett (ETH),0.21639,6.313255379777931,15021793.8
CRYPTO:BRETT2USD,BRETT,Brett (Based),0.082596,7.71016458436579,818545885.28142
CRYPTO:BRGUSD,BRG,Bridge AI,0.00015073,-8.236941434311467,1206166.66280965
CRYPTO:BRICKUSD,BRICK,r/FortNiteBR Bricks,0.0171,-6.761177753544155,1902036.8988
CRYPTO:BRISEUSD,BRISE,Bitgert,6.6697e-08,-2.2957500769648047,26391335.930000003
CRYPTO:BRKLUSD,BRKL,Brokoli Network,0.0038698,2.1136237696915336,206928.35261560002
CRYPTO:BRNUSD,BRN,BRN Metaverse,0.13204,-2.997355274757567,3690787.3684544843
CRYPTO:BROCCOLIBUSD,BROCCOLI,Broccoli,0.00013099,-0.022897267592742764,130989.99999999999
CRYPTO:BROCCOLIFUSD,BROCCOLI,Broccoli (FirstBroccoli),0.02285,17.675233043209566,22850000
CRYPTO:BROCCOLIBRUSD,BROCCOLI,Broccoli,0.0074546,5.7195127139676325,1376229.760115752
CRYPTO:BROCCOLIUSD,BROCCOLI,CZ'S Dog,0.044364,4.080291113980506,44364000
CRYPTO:BROCKUSD,BROCK,Bitrock,0.023024,1.0739019900061308,2186158.2910587154
CRYPTO:BRTUSD,BRT,Bikerush,8.1816e-06,-0.5843144583566873,40908
CRYPTO:BRWLUSD,BRWL,Blockchain Brawlers,0.00092095,0.653573341202449,920950
CRYPTO:BSUSD,BS,Black Stallion,0.019459,2.0719681074276095,163455.6
CRYPTO:BSCPADUSD,BSCPAD,BSCPAD,0.017959,-2.518590891820003,1422561.5015389998
CRYPTO:BSCSUSD,BSCS,BSCS,0.0027829,-4.910134627212467,697889.2835127587
CRYPTO:BSOLUSD,BSOL,BlazeStake Staked SOL,209.45,-0.333095408041883,195346484.16557768
CRYPTO:BSPTUSD,BSPT,Blocksport,7.6216e-05,-0.8058321942328998,28327.994357208
CRYPTO:BSSBUSD,BSSB,BitStable,0.057597,12.034623614082873,714022.71052978
CRYPTO:BSTBUSD,BST,Blocksquare Token,0.16039,-0.3665051559199945,9218671.327879544
CRYPTO:BSTCUSD,BSTC,BST Chain,2.092,-3.1316104111100813,20920000
CRYPTO:BSVBUSD,BSV,$BSV (Ordinals),0.0061907,-2.724474733833737,130004.70000000001
CRYPTO:BSVUSD,BSV,Bitcoin SV,39.703,-0.6406566730899177,788677141.703125
CRYPTO:BSWUSD,BSW,Biswap,0.039891,-3.767387944358575,21720510.200628
CRYPTO:BSXUSD,BSX,Basilisk,6.15e-05,9.82142857142858,
CRYPTO:BSX2USD,BSX,BSX,0.012749,-14.319264577601817,2415651.337539
CRYPTO:BTAFUSD,BTAF,BTAF token,0.035998,-3.067022107332313,747374.6620786
CRYPTO:BTCUSD,BTC,Bitcoin,103623.7,0.9891505138089309,2058405424745.8
CRYPTO:BTC20USD,BTC20,Bitcoin 2.0,0.032428,0.00618314474742472,680988
CRYPTO:BTCBAMUSD,BTCBAM,Bitcoin Bam,0.028999,-1.5372015372015444,298015.154261
CRYPTO:BTCFUSD,BTCF,BITCOIN FUTURE,0.10419,3.8653615661206535,114609
CRYPTO:BTCMTUSD,BTCMT,Minto,0.72366,-0.34162602969942935,4668501.604237388
CRYPTO:BTCSUSD,BTCS,BTCs (Ordinals),0.18879,-1.074198281282748,3964590.0000000005
CRYPTO:BTCSTUSD,BTCST,Bitcoin Standard Hashrate Token,0.031038,-7.641492590608813,378707.08253664704
CRYPTO:BTCVUSD,BTCV,Bitcoin Vault,0.71957,1.6524306351754083,1507943.9809783
CRYPTO:BTFBUSD,BTF,Bitfinity Network,0.0067727,1.4591104519647071,677270
CRYPTO:BTLUSD,BTL,Bitlocus,0.00025119,3.1369328679942408,
CRYPTO:BTMUSD,BTM,BytomDAO,0.0017449,5.032203695900792,2862535.656323759
CRYPTO:BTOUSD,BTO,Bottos,0.00017129,2.796615255356178,
