symbol,name,close,change,volume,market_cap_basic
NASDAQ:AGH,AGH,0.6324,3.333333333333329,215422,
NYSE:AGI,AGI,27.05,1.6535137166478815,3655346,11376293909.40631
AMEX:AGIH,AGIH,24.62,0.15336237862202054,4,
OTC:AGILQ,AGILQ,0.0001,0,1000,5240.4400000000005
OTC:AGIN,AGIN,0.00289,11.153846153846168,535,277680
NASDAQ:AGIO,AGIO,27.32,-2.5677603423680417,303182,1582243227
NASDAQ:AGIX,AGIX,26.9895,-0.40774907749078165,3456,
NYSE:AGL,AGL,2.89,-10.248447204968945,6081345,1196320694
OTC:AGLDF,AGLDF,0.0394,0,36430,24125069.547540985
OTC:AGLXY,AGLXY,7.2,2.3454157782515996,1521,4756404902.82257
NYSE:AGM,AGM,185.56,4.6705776173285205,54565,1970984134
NYSE:AGM.A,AGM.A,137,4.500381388253246,703,1970984134
NYSE:AGM/PD,AGM/PD,22.1399,-0.06815617242157677,1158,1970984134
NYSE:AGM/PE,AGM/PE,22.08,-0.7194244604316554,4699,1970984134
NYSE:AGM/PF,AGM/PF,19.91,-1.2400793650793651,27171,1970984134
NYSE:AGM/PG,AGM/PG,18.68,-0.5854177754124504,8596,1970984134
NASDAQ:AGMH,AGMH,0.0977,-0.30612244897960056,28368518,2574868
NASDAQ:AGMI,AGMI,31.904,3.636233701266214,25,
OTC:AGMJF,AGMJF,11.105,1.2306289881494965,1000,450505606.5796403
OTC:AGMRF,AGMRF,0.4317,7.924999999999987,39168,9623534.8255
NASDAQ:AGNC,AGNC,8.79,-1.0135135135135318,26186102,8969099430
NASDAQ:AGNCL,AGNCL,25.1,-0.3572846367606187,4625,8969099430
NASDAQ:AGNCM,AGNCM,24.7,-0.6036217303823023,6782,8969099430
NASDAQ:AGNCN,AGNCN,25.65,0,4125,8969099430
NASDAQ:AGNCO,AGNCO,25.3,0.39682539682540247,39776,8969099430
NASDAQ:AGNCP,AGNCP,24.96,0.20072260136491654,18164,8969099430
NASDAQ:AGNG,AGNG,30.7,-0.13012361743656198,1523,
OTC:AGNMF,AGNMF,0.09,7.526881720430108,1006000,90847551.62790696
OTC:AGNPF,AGNPF,0.06,15.384615384615385,4796,1638073.4117647056
NYSE:AGO,AGO,87.4,-1.1871113623516079,505148,4364650934
OTC:AGOAF,AGOAF,1e-05,900,11500,
AMEX:AGOX,AGOX,26.8061,-1.157448377581122,15372,
OTC:AGPPF,AGPPF,33.15,-12.556053811659188,60,8708696442.462868
OTC:AGPYY,AGPYY,2.35,-33.23863636363636,100,288770147.8726
AMEX:AGQ,AGQ,39.83,2.3381294964028685,1124331,
AMEX:AGQI,AGQI,14.3443,0.20468040516940966,3386,
OTC:AGRDF,AGRDF,0.05,25.000000000000007,109000,3522009.0909090918
AMEX:AGRH,AGRH,25.765,0.20924733190204642,5407,
NASDAQ:AGRI,AGRI,1.6,-17.948717948717942,857204,4033033.9999999995
NYSE:AGRO,AGRO,8.95,3.2295271049596237,892313,894938731
OTC:AGRPY,AGRPY,18.155,-1.917882225823881,160,7540835288.073201
AMEX:AGRW,AGRW,24.9795,-0.14909980493107963,32910,
NYSE:AGS,AGS,12.12,0.4142502071250947,433582,503046572.00000006
OTC:AGSCF,AGSCF,19.3497,3.1433901918976384,62500,
OTC:AGSS,AGSS,0.29,-1.8280297901151037,1869,27526018.000000004
OTC:AGTEF,AGTEF,0.0203,0.4950495049504921,200,233432679.45422882
OTC:AGTK,AGTK,0.0001,0,4793,5435.860000000001
OTC:AGTT,AGTT,0.124,7.826086956521734,70000,4309056.000000001
OTC:AGTX,AGTX,0.05,0,38900,2003347
NYSE:AGX,AGX,170.28,-0.48506808485770114,226319,2322463182.9999995
OTC:AGXPF,AGXPF,0.11736,5.729729729729733,516022,26109694.606499996
OTC:AGYP,AGYP,0.00075,-21.052631578947366,47533947,20036.5935
NASDAQ:AGYS,AGYS,80.97,0.5588673621460543,164491,2264244090
AMEX:AGZ,AGZ,108.965,0.018541499915556005,17125,
NASDAQ:AGZD,AGZD,22.26,0,18476,
OTC:AGZNF,AGZNF,14.2,7.372400756143664,200,1280372848.264331
OTC:AHCHY,AHCHY,13.296,0.4927895516521981,17251,16769202406.098797
NASDAQ:AHCO,AHCO,8.575,2.3880597014925287,942111,1157178272
OTC:AHEXF,AHEXF,25.86,-8.943661971830984,509,4332983116.913081
OTC:AHEXY,AHEXY,13.94,0.6498194945848366,19624,4669553495.225571
OTC:AHFD,AHFD,0.0001,0,117002,488.20000000000005
OTC:AHFI,AHFI,0.003,0,6733,192663
NASDAQ:AHG,AHG,1.4086,-0.4522968197879831,3574,337930045
NYSE:AHH,AHH,6.89,1.1747430249632904,743635,699725870
NYSE:AHH/PA,AHH/PA,22.2,0.8861622358554887,7934,699725870
OTC:AHIX,AHIX,0.009225,1.4851485148514818,8001,15018225
OTC:AHKSF,AHKSF,7.075,15.55737035524705,200,9616882025.148186
OTC:AHKSY,AHKSY,13.79,-3.363700070077088,18933,9372934690.628002
NYSE:AHL,AHL,34.46,6.030769230769233,1354122,
NYSE:AHL/PD,AHL/PD,19.2784,0.09553478712357086,6350,
NYSE:AHL/PE,AHL/PE,19.41,0.3100775193798383,6980,
NYSE:AHL/PF,AHL/PF,24.15,0.3323639385126643,4527,
OTC:AHLAS,AHLAS,140.05,0,1,
AMEX:AHLT,AHLT,21.6059,0.4234294532135892,3016,
OTC:AHNRF,AHNRF,0.0433,-0.23041474654378538,4000,8434997.323333334
OTC:AHODF,AHODF,43.04,2.476190476190474,717,38175110251.70817
OTC:AHOTF,AHOTF,0.3773,3.0030030030030055,400,29456825.43867925
NYSE:AHR,AHR,34.93,8.444582427817444,2431123,5613086408
OTC:AHRO,AHRO,0.0021,0,3536009,4771397.999999999
NYSE:AHT,AHT,5.99,-1.1551155115511451,9119,34593249
NYSE:AHT/PD,AHT/PD,17.94,2.5131141358384577,287,34593249
NYSE:AHT/PF,AHT/PF,12.2419,-1.0355699272433299,1126,34593249
NYSE:AHT/PG,AHT/PG,14.15,1.2884753042233335,2981,34593249
NYSE:AHT/PH,AHT/PH,12.3486,-1.7996166967530571,1499,34593249
NYSE:AHT/PI,AHT/PI,12.29,-1.6800000000000068,1040,34593249
AMEX:AHYB,AHYB,45.52,0.06440876926494059,3771,
NYSE:AI,AI,23.37,-0.4260758414997779,3064788,3020309083
NASDAQ:AIA,AIA,73.82,0.517429193899776,9290,
OTC:AIAD,AIAD,0.0003,0,27130,403268.99999999994
AMEX:AIBD,AIBD,14.6303,0.7825469975958719,3519,
OTC:AIBGY,AIBGY,14.06,0.07117437722419777,20080,14980496757.739408
OTC:AIBRF,AIBRF,7.125,5.861377312235344,3364,15224463496.77742
OTC:AIBT,AIBT,0.022,4.761904761904749,31480,939200
AMEX:AIBU,AIBU,29.74,-0.8005336891260907,9106,
OTC:AICOF,AICOF,0.09,28.57142857142855,21801,6959856.96
AMEX:AIEQ,AIEQ,38.9447,0.034419605818447344,4795,
OTC:AIEV,AIEV,0.011,-8.333333333333341,22859,777970.9999999999
NYSE:AIFD,AIFD,25.9,0.15467904098994256,3718,
NASDAQ:AIFE,AIFE,10.1,0.19841269841269418,798,89579425
NASDAQ:AIFEU,AIFEU,10.3,0,600,113562650
NASDAQ:AIFF,AIFF,2.91,-3.6423841059602604,351333,33822793
NASDAQ:AIFU,AIFU,0.1703,0.2354326074161339,6897502,9639764
NYSE:AIG,AIG,82.41,0.7210950867758537,4926036,47495378939.00001
OTC:AIGFF,AIGFF,0.0665,10.833333333333343,270,418576.93499999994
OTC:AIGI,AIGI,0.0001,9900.000000000002,1250,
NASDAQ:AIHS,AIHS,0.92,-7.9999999999999964,11138,9676596.999999998
NYSE:AII,AII,17.25,2.0710059171597717,824850,1588656
OTC:AIJTY,AIJTY,2.26,0.444444444444435,1137,42089135
OTC:AIKO,AIKO,1.13,451.2195121951219,100,488150
OTC:AILEQ,AILEQ,0.06,-40.00000000000001,2341,8470397
OTC:AILIH,AILIH,65.5,1.111454152516207,155,
OTC:AILIM,AILIM,76,0,600,
OTC:AILIO,AILIO,67.93,0,119,
OTC:AILLI,AILLI,85.24,-0.883720930232564,345,
OTC:AILLM,AILLM,78,0,767,
OTC:AILLN,AILLN,78.01,5.418918918918926,375,
OTC:AILLP,AILLP,65.32,-0.17574692442883638,200,
NASDAQ:AIMD,AIMD,0.5396,-1.8909090909091046,136461,8327786
OTC:AIMFF,AIMFF,1.928,0.20790020790020808,29000,181743912.17846155
OTC:AIMH,AIMH,0.047,4.444444444444449,307154,2888008.9999999995
OTC:AIMI,AIMI,0.0972,-1.4198782961460432,138445,7026591
OTC:AIMLF,AIMLF,0.075,-5.601006922592837,63678,12999977.142857142
OTC:AIMTF,AIMTF,14,,801,54976219
NYSE:AIN,AIN,65.56,0.5367274957828685,200724,1979911976
OTC:AINMF,AINMF,0.87,-13,4000,65677953
AMEX:AINP,AINP,24.76,0.04040404040404672,10738,
OTC:AINSF,AINSF,0.605,-0.8196721311475417,20486,203760312.94818655
NYSE:AIO,AIO,21.65,0.7914338919925425,46400,744634430
NASDAQ:AIOT,AIOT,5.3,1.7274472168905923,1585382,702299519
NASDAQ:AIP,AIP,7.25,-2.2911051212937994,136568,300608832.99999994
NASDAQ:AIPI,AIPI,41.2,-0.19379844961239895,106749,
OTC:AIPUF,AIPUF,1.31216,-10.71311921611323,223,16859126228.49042
OTC:AIPUY,AIPUY,11.9,-0.021003990758239888,7769,16859126228.49042
NASDAQ:AIQ,AIQ,38.32,0.026102845210122707,500118,
OTC:AIQUF,AIQUF,206.94,1.0103968370185938,319,119446448615.4199
OTC:AIQUY,AIQUY,41.42,0.8767657087189464,136427,119164575429.68394
NYSE:AIR,AIR,59.82,0.41967433271781096,201929,2159729408
NASDAQ:AIRE,AIRE,0.5787,-6.6913898742341145,250065,29657704
NASDAQ:AIRG,AIRG,3.98,-1.9704433497536855,7189,46940452.99999999
AMEX:AIRI,AIRI,3.5,-1.4084507042253471,5965,13174830.000000002
NASDAQ:AIRJ,AIRJ,4.74,1.9354838709677389,37507,285517343
NASDAQ:AIRL,AIRL,29.6185,0.3948884821368112,6,
NASDAQ:AIRR,AIRR,73.48,-0.1494768310911801,237294,
OTC:AIRRF,AIRRF,0.6,3.448275862068969,38560,89714773.57142857
NASDAQ:AIRS,AIRS,2.99,5.653710247349828,609554,175751752
NASDAQ:AIRT,AIRT,18.1,6.513193512699196,1123,49339079
NASDAQ:AIRTP,AIRTP,17.451,-0.7902217168845899,2225,49339079
OTC:AIRYY,AIRYY,12.07,4.956521739130437,108,16101497530.388998
AMEX:AIS,AIS,22.6253,-0.42338754043526894,3126,
NASDAQ:AISP,AISP,3.94,1.2853470437017949,319348,125467217.00000001
OTC:AISXF,AISXF,0.0217,-1.3636363636363553,10000,2465656.424
NYSE:AIT,AIT,220.51,-0.6845921722289826,295977,8398043868.000002
OTC:AITX,AITX,0.0015,-6.250000000000003,131452473,21252891.000000004
OTC:AIUG,AIUG,3.2,59.21190108960646,2638,
NYSE:AIV,AIV,7.87,-1.5018773466833555,936628,1115239243
OTC:AIVAF,AIVAF,7.722,2.278145695364246,256,20540284733.135075
AMEX:AIVC,AIVC,44.871,-0.2735914264314674,1131,
AMEX:AIVI,AIVI,46.6114,0.6708307415854604,3950,
AMEX:AIVL,AIVL,108.2101,0.03364958395617459,2320,
OTC:AIVN,AIVN,0.0001,0,95070,41397.99999999999
NASDAQ:AIXI,AIXI,3.62,-3.4666666666666637,70734,29899903
OTC:AIXXF,AIXXF,14.92,6.192170818505332,210,1679689410.1602733
AMEX:AIYY,AIYY,4.58,-0.21786492374727207,510294,
NYSE:AIZ,AIZ,195.71,0.43105660183712396,329317,9922952154
NYSE:AIZN,AIZN,19.705,-0.479797979797992,12999,9922952154
CBOE:AJAN,AJAN,26.3989,0.04737288906407408,4619,
NYSE:AJG,AJG,338.18,-0.08567967618991948,576359,86607898188.00002
OTC:AJINY,AJINY,22.145,2.845014954208544,14652,22193732083.107143
OTC:AJMPF,AJMPF,2.18,3.809523809523813,277,1439661004.3986714
OTC:AJOY,AJOY,0.0118,17.999999999999993,1250,556216.9999999999
CBOE:AJUL,AJUL,26.9112,-0.07018169260418114,4409,
NYSE:AKA,AKA,7.99,7.681940700808629,11923,85419822.99999999
NASDAQ:AKAM,AKAM,76.25,-10.756086142322095,5837365,11141250553
NASDAQ:AKAN,AKAN,1.16,-3.5984376298512517,20355,2640048
NASDAQ:AKBA,AKBA,2.55,-2.6717557251908506,5735248,669721364
OTC:AKBLF,AKBLF,25.305,27.16080402010051,2084,5633172267.307779
OTC:AKBTY,AKBTY,2.635,4.563492063492054,9682,6595931821.23822
OTC:AKCCF,AKCCF,0.284,9.230769230769218,23791,171604786.20810056
OTC:AKEMF,AKEMF,0.0707,2.315484804630976,163839,11398067.352
OTC:AKESF,AKESF,10.8031,-1.3415525114155133,320,9696788930.88601
NYSE:AKO.A,AKO.A,19.0576,0.8338624338624454,2718,3549759593.77848
NYSE:AKO.B,AKO.B,25.9494,1.8222483814008288,4370,3549759593.77848
NYSE:AKR,AKR,19.6,0.3584229390681018,773309,2566834126
OTC:AKRBF,AKRBF,22.5,3.3693824483382775,344,14220499505.21683
OTC:AKRBY,AKRBY,10.6,-2.752293577981658,1508,14098621608.16852
NASDAQ:AKRO,AKRO,39.85,-5.991979240386882,1332231,3175216879
OTC:AKTAF,AKTAF,1.26,1.6129032258064528,2139,50362760.88
OTC:AKTSQ,AKTSQ,0.0002,100,223162,30918
NASDAQ:AKTX,AKTX,1.2601,-5.962686567164185,17524,33510419
NASDAQ:AKYA,AKYA,1.1,-3.508771929824545,132193,54862938
OTC:AKZOF,AKZOF,66.9101,19.589097408400352,260,11427217410.04964
OTC:AKZOY,AKZOY,21.85,1.1105969458584082,50618,11162401922.256632
NYSE:AL,AL,53.65,0.05594927265945755,1251324,5995877623
NASDAQ:ALAB,ALAB,71.2,-0.6141820212171939,2695768,11742076303
AMEX:ALAI,ALAI,25.192,-0.5510903377599579,5107,
NASDAQ:ALAR,ALAR,6.82,-1.5873015873015792,64251,49262992.47072
NYSE:ALB,ALB,57.93,0.8530640668523711,2163324,6816096643
NYSE:ALB/PA,ALB/PA,30.46,0.860927152317886,98005,6816096643
OTC:ALBBY,ALBBY,14,4.360790160268363,4111,10303007446.0042
OTC:ALBKY,ALBKY,0.65,8.333333333333341,120213,6447226659.27054
NASDAQ:ALBT,ALBT,3.895,3.8666666666666667,19998,6433243
OTC:ALBY,ALBY,23.1,3.3094812164579697,1600,28436098.999999996
NYSE:ALC,ALC,95.75,-0.1355861493533536,887438,47846275986.049866
OTC:ALCE,ALCE,0.04,0,8617,4468734.000000001
NASDAQ:ALCO,ALCO,29.15,-1.5867656988521348,18558,222637703
NASDAQ:ALCY,ALCY,11.73,0,58,53165794.031839125
NASDAQ:ALDF,ALDF,10.39,1.1103650288539255,379471,310330758
NASDAQ:ALDFU,ALDFU,10.5,1.0587102983638057,24139,310330758
OTC:ALDS,ALDS,0.0329,34.28571428571428,6000,5293401.000000001
OTC:ALDVF,ALDVF,0.2431,10.500000000000004,1150,3263118.797714286
NASDAQ:ALDX,ALDX,2.18,0.9259259259259267,1093390,130572394.00000001
NYSE:ALE,ALE,65.45,-0.06107802717970995,255520,3793731435
OTC:ALEAF,ALEAF,0.0001,9900.000000000002,8264,
NASDAQ:ALEC,ALEC,1.17,12.49999999999999,1411306,116991337.00000001
NYSE:ALEX,ALEX,17.49,0.8650519031141786,314016,1271724822
NASDAQ:ALF,ALF,10.42,0,10923,299575000
OTC:ALFFF,ALFFF,0.75,7.1428571428571495,1000,4168902334.0296955
OTC:ALFIQ,ALFIQ,1e-06,0,156,16
NASDAQ:ALFUU,ALFUU,10.49,0.8653846153846141,2264,385789062.5
OTC:ALFVY,ALFVY,41.363,0.9124399229061513,15719,17001798613.196798
NYSE:ALG,ALG,191.41,7.214473757911833,166645,2314138759
OTC:ALGEF,ALGEF,0.0209,9.999999999999995,44999,80958225.16774194
OTC:ALGGY,ALGGY,5.6,12.99435028248586,103,1037866591.74385
NASDAQ:ALGM,ALGM,22.33,5.980066445182715,3093531,4111511917
NASDAQ:ALGN,ALGN,181.88,0.52506494224285,805037,13183543125
NASDAQ:ALGS,ALGS,4.48,-8.00821355236139,137703,27394307
NASDAQ:ALGT,ALGT,54.45,-0.2747252747252721,324533,993970802.0000001
NASDAQ:ALHC,ALHC,15.12,-1.9455252918287984,1513816,2991391478.9999995
OTC:ALID,ALID,0.017,-4.225352112676041,29831,1963422.0000000002
OTC:ALIF,ALIF,0.0001,0,2500,7942.6
NASDAQ:ALIL,ALIL,27.7265,-0.9994144195612354,2451,
NYSE:ALIT,ALIT,5.57,-0.7130124777183606,5460410,2998081794
OTC:ALITF,ALITF,14.3,3.9244186046511698,1459,6199173606.528
OTC:ALIZF,ALIZF,411,-1.295644760383766,204,158005590906.29968
OTC:ALIZY,ALIZY,42.29,0.6904761904761884,109048,156406740405.1972
NYSE:ALK,ALK,52.03,-1.4023119196513207,2418526,6316052119
OTC:ALKEF,ALKEF,0.5136,-0.31055900621118904,2000,311006312.6886076
OTC:ALKM,ALKM,1e-06,0,266625,8646
NASDAQ:ALKS,ALKS,30.13,-0.8229098090849244,1517141,4968475296
NASDAQ:ALKT,ALKT,29.41,-0.10190217391304733,771167,3029817412
NYSE:ALL,ALL,202.64,0.00987069390977288,707241,53662619028
NYSE:ALL/PB,ALL/PB,25.45,-0.11773940345369363,25756,53662619028
NYSE:ALL/PH,ALL/PH,20.6232,0.30739299610895876,50542,53662619028
NYSE:ALL/PI,ALL/PI,19.24,0.10405827263267209,31425,53662619028
NYSE:ALL/PJ,ALL/PJ,26.36,0.11393847322446313,22413,53662619028
NYSE:ALLE,ALLE,141.85,0.6670924703711574,593225,12206091729
OTC:ALLGF,ALLGF,0.01,0,55336,2733410
OTC:ALLIF,ALLIF,0.115,16.16161616161616,25103,79711940.1388889
NASDAQ:ALLK,ALLK,0.3285,0.18298261665141488,153567,29688834
NASDAQ:ALLO,ALLO,1.16,-1.6949152542372898,3792359,253698078
NASDAQ:ALLR,ALLR,1.05,-1.8691588785046744,382474,17929104
NASDAQ:ALLT,ALLT,6.34,2.588996763754048,392032,251652445.99999997
NASDAQ:ALLW,ALLW,25.14,0.3192338387869188,84372,
NYSE:ALLY,ALLY,34.61,3.313432835820894,4654753,10631315953
OTC:ALMMF,ALMMF,0.5416,7.95295993621685,5825,13876794050.137714
NASDAQ:ALMS,ALMS,5.03,-5.451127819548873,322790,273668870.00000006
OTC:ALMTF,ALMTF,1.76,-0.56497175141243,26304,497694202.2764228
NASDAQ:ALMU,ALMU,13.1,4.21638822593476,115566,206920617.7
OTC:ALNPY,ALNPY,3.88,0.25839793281653195,1358,9109437799.019455
NASDAQ:ALNT,ALNT,28.76,7.073715562174245,244344,486874777
NASDAQ:ALNY,ALNY,251.15,-2.786916973098516,656363,32747045165
OTC:ALOD,ALOD,0.125,0,150,706625
NASDAQ:ALOT,ALOT,8.78,-4.357298474945537,23086,66507039.000000015
OTC:ALPIB,ALPIB,29.5,0.6825938566552877,101,484107843
OTC:ALPKF,ALPKF,0.5677,-0.5779334500875604,437,1195974428.8679192
OTC:ALPMF,ALPMF,9.6171,-7.882183908045966,149,17318071480.477726
OTC:ALPMY,ALPMY,9.58,-0.828157349896481,76146,17222444018.15548
OTC:ALPP,ALPP,0.0005,-37.5,6246,13528
NASDAQ:ALRM,ALRM,56.04,1.3198336647984032,620840,2786149651
NASDAQ:ALRS,ALRS,21.27,0.23562676720075737,128442,539527634
OTC:ALRTF,ALRTF,0.003,-13.793103448275861,436776,1906401
OTC:ALSAF,ALSAF,10.04,-25.904059040590415,301,29031021
OTC:ALSMY,ALSMY,2.44,0.41152263374484715,322579,11455314351.078842
NYSE:ALSN,ALSN,98.71,-0.010129659643441162,462766,8316790368
OTC:ALSSF,ALSSF,2.35,6.818181818181814,2500,1915420634.2718236
OTC:ALST,ALST,0.0006,19.999999999999986,1150001,10138
NASDAQ:ALT,ALT,5.59,-3.6206896551724133,2850813,430506352
OTC:ALTAF,ALTAF,0.008,-71.47950089126559,400,2904055.157894737
OTC:ALTCF,ALTCF,0.012,471.42857142857156,1750,1747585.2
OTC:ALTD,ALTD,0.0001,0,6000,49217.700000000004
NYSE:ALTG,ALTG,4.58,2.2321428571428488,75358,152015083
NYSE:ALTG/PA,ALTG/PA,23.94,-1.1723910171730472,1538,152015083
OTC:ALTHF,ALTHF,0.0268,4.687499999999998,2000,53672988.16585366
NASDAQ:ALTI,ALTI,3.44,4.559270516717322,151839,498744665
AMEX:ALTL,ALTL,33.8331,-0.1422613654139639,7093,
OTC:ALTNF,ALTNF,0.035,-30,1554,921245.009469697
NASDAQ:ALTO,ALTO,0.8658,2.255816700129917,125648,66849347
OTC:ALTPF,ALTPF,0.033,-5.714285714285719,126000,4631013.2
NASDAQ:ALTS,ALTS,6.1,0.6600660066006607,72553,98079749.00000001
OTC:ALTX,ALTX,0.241,0,9500,2706313.9999999995
NASDAQ:ALTY,ALTY,11.3868,0.15128060793694584,18336,
NYSE:ALUR,ALUR,2.38,0.8474576271186449,55094,17747478
NYSE:ALV,ALV,97.96,2.8667436732122122,786379,7572812707.000001
OTC:ALVLF,ALVLF,0.0462,-3.750000000000006,40500,10609255.799999999
NASDAQ:ALVO,ALVO,9.68,3.1982942430703507,505913,2921479216
OTC:ALVOF,ALVOF,3.89,1.8324607329843006,9553,141603367.40257356
OTC:ALWIF,ALWIF,2.64,16.814159292035416,1527,10862811.600000001
NYSE:ALX,ALX,213.6,0.8450970209149672,22831,1090917232
NASDAQ:ALXO,ALXO,0.4223,-8.235549760973488,814069,22569410.000000004
OTC:ALYAF,ALYAF,1.31,3.1496062992126013,18782,130089678.82872929
OTC:ALYI,ALYI,0.0008,14.285714285714294,4205874,93379
OTC:ALZCF,ALZCF,126.5,24.876604146100696,800,1287306389.433962
NASDAQ:ALZN,ALZN,0.6581,21.870370370370367,349302,4743974
NYSE:AM,AM,18.07,1.459854014598549,2407490,8659487078
OTC:AMADF,AMADF,75.024,1.1623203257733001,1676,32684295401.11963
OTC:AMADY,AMADY,76.31,1.2741888177688319,150567,33198418008.5475
NASDAQ:AMAL,AMAL,30.28,-0.3291639236339627,148247,926257082.0000001
NASDAQ:AMAT,AMAT,155.61,-0.24999999999999126,3884590,126423922243
AMEX:AMAX,AMAX,7.6935,-0.47218628719275807,242,
NASDAQ:AMBA,AMBA,53.85,1.911430734292199,569334,2283956527
OTC:AMBBY,AMBBY,15.65,1.8880208333333395,595,4101894712.8754997
NYSE:AMBC,AMBC,8.21,2.241594022415959,609664,419458675
OTC:AMBFF,AMBFF,17.8,-8.010335917312664,2584,4722659061.543689
AMEX:AMBI,AMBI,4.47,2.9953917050691223,14104,247771421
AMEX:AMBO,AMBO,3.1701,-3.6443768996960455,6206,9054998
NYSE:AMBP,AMBP,3.73,3.0386740331491677,2400237,2229419463
NASDAQ:AMBR,AMBR,9.8,-1.0101010101010066,27657,86982750
OTC:AMBS,AMBS,1e-06,-99.66666666666666,1500,368.407
OTC:AMBZ,AMBZ,42.5,0,3185,386750988.99999994
NYSE:AMC,AMC,2.73,1.1111111111111038,8517412,1182481913.0000002
NYSE:AMCR,AMCR,9.12,-0.5452562704471179,13383654,21024730282.999996
OTC:AMCT,AMCT,0.0002,100,35000,11827.560000000001
NASDAQ:AMCX,AMCX,6.33,2.2617124394184116,1115806,284316628
NASDAQ:AMD,AMD,102.84,1.1209439528023604,31704017,166745211952.99997
NASDAQ:AMDD,AMDD,24.22,-0.9811937857726981,1142,
NASDAQ:AMDG,AMDG,8.87,2.07134637514384,45844,
NASDAQ:AMDL,AMDL,4.67,1.9650655021834031,21539716,
OTC:AMDLY,AMDLY,42.87,20.0672174765439,102,3186414567.845886
NASDAQ:AMDS,AMDS,16.47,-1.258992805755401,12011,
AMEX:AMDY,AMDY,7.25,2.1126760563380333,158524,
NYSE:AME,AME,171.75,0.10491344640671844,1257909,39653465252.00001
NASDAQ:AMED,AMED,95.31,0.11554621848739435,242075,3128039551
OTC:AMEGF,AMEGF,0.339,3.9877300613496964,7990,57303724.27578948
OTC:AMEN,AMEN,495.21,0.04242424242423829,7,26318430.34669913
OTC:AMFC,AMFC,22.6,-2.291396454820569,536,21870291.000000004
OTC:AMFL,AMFL,0.0977,7.06849315068493,3000,6217395
OTC:AMFPF,AMFPF,22.02,4.857142857142855,3074,4950023021.951872
NYSE:AMG,AMG,179.17,-1.0984764848752535,347257,5093603868
OTC:AMGDF,AMGDF,1.16,6.91244239631336,475567,1173078919.103362
NASDAQ:AMGN,AMGN,265.86,-2.2753170373093172,3328183,142954540049
OTC:AMGRF,AMGRF,0.05,6.3829787234042605,195000,239129796.20253164
NYSE:AMH,AMH,38.7,0.886339937434837,1184252,14325219750
NYSE:AMH/PG,AMH/PG,23.6301,-0.08414376321352984,11458,14325219750
NYSE:AMH/PH,AMH/PH,24.42,-0.4078303425774791,8802,14325219750
OTC:AMHGQ,AMHGQ,0.000199,19800.000000000004,101,3350
NASDAQ:AMID,AMID,32.325,0.015470297029710886,16242,
OTC:AMIGF,AMIGF,43.664632,2.9826226415094315,70050,13374681459.236645
OTC:AMIGY,AMIGY,45.83,0.39430449069003226,5126,13595073195.371899
OTC:AMIH,AMIH,0.0001,0,10050,19500
OTC:AMIVF,AMIVF,7.75,-1.8987341772151944,1225,367769319.00183153
NASDAQ:AMIX,AMIX,1.78,4.70588235294118,39938,4384109
AMEX:AMJB,AMJB,29.75,0.9158751696065115,37627,
OTC:AMKAF,AMKAF,1705,0.29411764705882354,1,26988656246.925846
OTC:AMKBF,AMKBF,1774.75,2.7723488961273977,4,27845442413.151474
OTC:AMKBY,AMKBY,8.515,-1.9280383304155404,102503,26753213858.059704
NASDAQ:AMKR,AMKR,18.16,0.8888888888888897,1728812,4486541906
OTC:AMLH,AMLH,0.0001,0,10408200,88002
OTC:AMLIF,AMLIF,0.2564,4.227642276422772,110338,56520773.63826088
OTC:AMLM,AMLM,0.03715,0.02692514808832273,6425,2140434
AMEX:AMLP,AMLP,48.44,0.7906783187681969,1078812,
OTC:AMLTF,AMLTF,0.828465,-11.804439239899931,9414,2095696199.9770312
NASDAQ:AMLX,AMLX,4.61,0.6550218340611408,989961,410940402.99999994
OTC:AMMJ,AMMJ,0.0011,0,2037,204380.99999999997
OTC:AMMPF,AMMPF,0.018,-0.27700831024931544,51135,3098047.6799999997
OTC:AMMX,AMMX,0.1,-19.999999999999996,110200,1411299
NYSE:AMN,AMN,22,8.214461387112651,2017098,840414368
OTC:AMNC,AMNC,0.0404,0,200,5372146
OTC:AMNF,AMNF,7.95,2.3166023166023244,60782,254924709
OTC:AMNI,AMNI,0.00908,8980,750,218551.06
OTC:AMNP,AMNP,0.004,-26.06284658040665,204,3514447
NASDAQ:AMOD,AMOD,1.39,6.1068702290076216,90119,17342724.000000004
AMEX:AMOM,AMOM,40.08,-0.2836244215554668,4538,
NYSE:AMP,AMP,492.18,0.6503067484662591,394125,46866693766
OTC:AMPE,AMPE,0.0027,237.5,342,3065.472
NASDAQ:AMPG,AMPG,1.85,3.3519553072625725,117713,36369077
NASDAQ:AMPH,AMPH,24.11,-2.190669371196751,790224,1136523433
NASDAQ:AMPL,AMPL,10.64,1.3333333333333388,1677357,1392654596
NYSE:AMPX,AMPX,2.47,-0.8032128514056232,4210157,297748825
NYSE:AMPY,AMPY,2.89,0,501691,116572715.99999999
OTC:AMQFF,AMQFF,0.1721,-6.6702819956616075,3620,20266118.05490196
NYSE:AMR,AMR,113.43,-8.502056949261911,717510,1480565931
NYSE:AMRC,AMRC,13.36,1.2888551933282786,474012,702783817
NASDAQ:AMRK,AMRK,21.59,4.249154997585702,788074,496984230.00000006
